fight,subject,pressure,star,seed,subject_side,side,formation,instance,unit_id,cost,copies,purchase_gold,local_col,local_row,combat_col,combat_row,initiative,max_health,basic_damage,armor,resistance,basic_bonus_bp,skill_bonus_bp,all_bonus_bp,rate_bonus_bp,support_bonus_bp,movement_bonus_bp
48,Neris_Mage4,Control_mixed,2,4409,1,0,Control_mixed,100663302,wc_u_halfling_ranger,1,3,3,5,1,5,1,10,106200,8820,8,10,0,0,0,0,0,1000
48,Neris_Mage4,Control_mixed,2,4409,1,1,Neris_Mage4,101711873,wc_u_human_guardian,1,3,3,3,3,4,4,7,207900,8640,50,15,0,0,0,0,0,0
48,Neris_Mage4,Control_mixed,2,4409,1,1,Neris_Mage4,101711874,wc_u_dwarf_guardian,1,3,3,4,3,3,4,11,198000,7920,55,10,0,0,0,0,0,0
48,Neris_Mage4,Control_mixed,2,4409,1,1,Neris_Mage4,101711875,wc_u_human_mage,2,3,6,1,1,6,6,1,122760,8100,8,20,0,4000,0,0,0,0
48,Neris_Mage4,Control_mixed,2,4409,1,1,Neris_Mage4,101711876,wc_u_orc_mage,3,3,9,3,1,4,6,4,135000,9000,12,25,0,4000,0,0,0,0
48,Neris_Mage4,Control_mixed,2,4409,1,1,Neris_Mage4,101711877,wc_u_elf_mage,3,3,9,4,1,3,6,8,124200,8640,8,30,0,4000,0,0,0,0
48,Neris_Mage4,Control_mixed,2,4409,1,1,Neris_Mage4,101711878,wc_u_halfling_mage,2,3,6,6,1,1,6,6,102600,7560,8,20,0,4000,0,0,0,0
49,Elin_Priest4,Warrior4_frontline,1,1103,0,0,Elin_Priest4,102760449,wc_u_dragonkin_guardian,3,1,3,3,3,3,3,4,118000,4800,30,45,0,0,0,0,0,0
49,Elin_Priest4,Warrior4_frontline,1,1103,0,0,Elin_Priest4,102760450,wc_u_dwarf_warrior,2,1,2,4,3,4,3,8,100000,7000,35,15,0,0,0,0,0,0
49,Elin_Priest4,Warrior4_frontline,1,1103,0,0,Elin_Priest4,102760451,wc_u_human_priest,1,1,1,2,2,2,2,9,65000,3400,10,20,0,0,0,0,3000,0
49,Elin_Priest4,Warrior4_frontline,1,1103,0,0,Elin_Priest4,102760452,wc_u_elf_priest,2,1,2,3,2,3,2,7,70000,3500,10,25,0,0,0,0,3000,0
49,Elin_Priest4,Warrior4_frontline,1,1103,0,0,Elin_Priest4,102760453,wc_u_dwarf_priest,2,1,2,4,2,4,2,0,82000,3600,30,25,0,0,0,0,3000,0
49,Elin_Priest4,Warrior4_frontline,1,1103,0,0,Elin_Priest4,102760454,wc_u_dragonkin_priest,2,1,2,5,2,5,2,6,80000,3800,15,45,0,0,0,0,3000,0
49,Elin_Priest4,Warrior4_frontline,1,1103,0,1,Warrior4_frontline,103809025,wc_u_human_warrior,2,1,2,2,3,5,4,1,98000,7200,25,15,3000,0,0,0,0,0
49,Elin_Priest4,Warrior4_frontline,1,1103,0,1,Warrior4_frontline,103809026,wc_u_dwarf_warrior,2,1,2,4,3,3,4,10,100000,7000,25,15,3000,0,0,0,0,0
49,Elin_Priest4,Warrior4_frontline,1,1103,0,1,Warrior4_frontline,103809027,wc_u_orc_warrior,1,1,1,5,3,2,4,3,95000,6400,20,15,3000,0,0,0,0,0
49,Elin_Priest4,Warrior4_frontline,1,1103,0,1,Warrior4_frontline,103809028,wc_u_halfling_warrior,1,1,1,6,3,1,4,11,76000,5400,20,10,3000,0,0,0,0,0
49,Elin_Priest4,Warrior4_frontline,1,1103,0,1,Warrior4_frontline,103809029,wc_u_dragonkin_guardian,3,1,3,3,3,4,4,2,118000,4800,30,30,0,0,0,0,0,0
49,Elin_Priest4,Warrior4_frontline,1,1103,0,1,Warrior4_frontline,103809030,wc_u_elf_mage,3,1,3,3,1,4,6,5,69000,4800,8,30,0,0,0,0,0,0
50,Elin_Priest4,Warrior4_frontline,1,1103,1,0,Warrior4_frontline,104857601,wc_u_human_warrior,2,1,2,2,3,2,3,4,98000,7200,25,15,3000,0,0,0,0,0
50,Elin_Priest4,Warrior4_frontline,1,1103,1,0,Warrior4_frontline,104857602,wc_u_dwarf_warrior,2,1,2,4,3,4,3,8,100000,7000,25,15,3000,0,0,0,0,0
50,Elin_Priest4,Warrior4_frontline,1,1103,1,0,Warrior4_frontline,104857603,wc_u_orc_warrior,1,1,1,5,3,5,3,9,95000,6400,20,15,3000,0,0,0,0,0
50,Elin_Priest4,Warrior4_frontline,1,1103,1,0,Warrior4_frontline,104857604,wc_u_halfling_warrior,1,1,1,6,3,6,3,7,76000,5400,20,10,3000,0,0,0,0,0
50,Elin_Priest4,Warrior4_frontline,1,1103,1,0,Warrior4_frontline,104857605,wc_u_dragonkin_guardian,3,1,3,3,3,3,3,0,118000,4800,30,30,0,0,0,0,0,0
50,Elin_Priest4,Warrior4_frontline,1,1103,1,0,Warrior4_frontline,104857606,wc_u_elf_mage,3,1,3,3,1,3,1,6,69000,4800,8,30,0,0,0,0,0,0
50,Elin_Priest4,Warrior4_frontline,1,1103,1,1,Elin_Priest4,105906177,wc_u_dragonkin_guardian,3,1,3,3,3,4,4,1,118000,4800,30,45,0,0,0,0,0,0
50,Elin_Priest4,Warrior4_frontline,1,1103,1,1,Elin_Priest4,105906178,wc_u_dwarf_warrior,2,1,2,4,3,3,4,10,100000,7000,35,15,0,0,0,0,0,0
50,Elin_Priest4,Warrior4_frontline,1,1103,1,1,Elin_Priest4,105906179,wc_u_human_priest,1,1,1,2,2,5,5,3,65000,3400,10,20,0,0,0,0,3000,0
50,Elin_Priest4,Warrior4_frontline,1,1103,1,1,Elin_Priest4,105906180,wc_u_elf_priest,2,1,2,3,2,4,5,11,70000,3500,10,25,0,0,0,0,3000,0
50,Elin_Priest4,Warrior4_frontline,1,1103,1,1,Elin_Priest4,105906181,wc_u_dwarf_priest,2,1,2,4,2,3,5,2,82000,3600,30,25,0,0,0,0,3000,0
50,Elin_Priest4,Warrior4_frontline,1,1103,1,1,Elin_Priest4,105906182,wc_u_dragonkin_priest,2,1,2,5,2,2,5,5,80000,3800,15,45,0,0,0,0,3000,0
51,Elin_Priest4,Warrior4_frontline,1,2207,0,0,Elin_Priest4,106954753,wc_u_dragonkin_guardian,3,1,3,3,3,3,3,7,118000,4800,30,45,0,0,0,0,0,0
51,Elin_Priest4,Warrior4_frontline,1,2207,0,0,Elin_Priest4,106954754,wc_u_dwarf_warrior,2,1,2,4,3,4,3,11,100000,7000,35,15,0,0,0,0,0,0
51,Elin_Priest4,Warrior4_frontline,1,2207,0,0,Elin_Priest4,106954755,wc_u_human_priest,1,1,1,2,2,2,2,5,65000,3400,10,20,0,0,0,0,3000,0
51,Elin_Priest4,Warrior4_frontline,1,2207,0,0,Elin_Priest4,106954756,wc_u_elf_priest,2,1,2,3,2,3,2,8,70000,3500,10,25,0,0,0,0,3000,0
51,Elin_Priest4,Warrior4_frontline,1,2207,0,0,Elin_Priest4,106954757,wc_u_dwarf_priest,2,1,2,4,2,4,2,1,82000,3600,30,25,0,0,0,0,3000,0
51,Elin_Priest4,Warrior4_frontline,1,2207,0,0,Elin_Priest4,106954758,wc_u_dragonkin_priest,2,1,2,5,2,5,2,0,80000,3800,15,45,0,0,0,0,3000,0
51,Elin_Priest4,Warrior4_frontline,1,2207,0,1,Warrior4_frontline,108003329,wc_u_human_warrior,2,1,2,2,3,5,4,10,98000,7200,25,15,3000,0,0,0,0,0
51,Elin_Priest4,Warrior4_frontline,1,2207,0,1,Warrior4_frontline,108003330,wc_u_dwarf_warrior,2,1,2,4,3,3,4,6,100000,7000,25,15,3000,0,0,0,0,0
51,Elin_Priest4,Warrior4_frontline,1,2207,0,1,Warrior4_frontline,108003331,wc_u_orc_warrior,1,1,1,5,3,2,4,2,95000,6400,20,15,3000,0,0,0,0,0
51,Elin_Priest4,Warrior4_frontline,1,2207,0,1,Warrior4_frontline,108003332,wc_u_halfling_warrior,1,1,1,6,3,1,4,9,76000,5400,20,10,3000,0,0,0,0,0
51,Elin_Priest4,Warrior4_frontline,1,2207,0,1,Warrior4_frontline,108003333,wc_u_dragonkin_guardian,3,1,3,3,3,4,4,4,118000,4800,30,30,0,0,0,0,0,0
51,Elin_Priest4,Warrior4_frontline,1,2207,0,1,Warrior4_frontline,108003334,wc_u_elf_mage,3,1,3,3,1,4,6,3,69000,4800,8,30,0,0,0,0,0,0
52,Elin_Priest4,Warrior4_frontline,1,2207,1,0,Warrior4_frontline,109051905,wc_u_human_warrior,2,1,2,2,3,2,3,7,98000,7200,25,15,3000,0,0,0,0,0
52,Elin_Priest4,Warrior4_frontline,1,2207,1,0,Warrior4_frontline,109051906,wc_u_dwarf_warrior,2,1,2,4,3,4,3,11,100000,7000,25,15,3000,0,0,0,0,0
52,Elin_Priest4,Warrior4_frontline,1,2207,1,0,Warrior4_frontline,109051907,wc_u_orc_warrior,1,1,1,5,3,5,3,5,95000,6400,20,15,3000,0,0,0,0,0
52,Elin_Priest4,Warrior4_frontline,1,2207,1,0,Warrior4_frontline,109051908,wc_u_halfling_warrior,1,1,1,6,3,6,3,8,76000,5400,20,10,3000,0,0,0,0,0
52,Elin_Priest4,Warrior4_frontline,1,2207,1,0,Warrior4_frontline,109051909,wc_u_dragonkin_guardian,3,1,3,3,3,3,3,1,118000,4800,30,30,0,0,0,0,0,0
52,Elin_Priest4,Warrior4_frontline,1,2207,1,0,Warrior4_frontline,109051910,wc_u_elf_mage,3,1,3,3,1,3,1,0,69000,4800,8,30,0,0,0,0,0,0
52,Elin_Priest4,Warrior4_frontline,1,2207,1,1,Elin_Priest4,110100481,wc_u_dragonkin_guardian,3,1,3,3,3,4,4,10,118000,4800,30,45,0,0,0,0,0,0
52,Elin_Priest4,Warrior4_frontline,1,2207,1,1,Elin_Priest4,110100482,wc_u_dwarf_warrior,2,1,2,4,3,3,4,6,100000,7000,35,15,0,0,0,0,0,0
52,Elin_Priest4,Warrior4_frontline,1,2207,1,1,Elin_Priest4,110100483,wc_u_human_priest,1,1,1,2,2,5,5,2,65000,3400,10,20,0,0,0,0,3000,0
52,Elin_Priest4,Warrior4_frontline,1,2207,1,1,Elin_Priest4,110100484,wc_u_elf_priest,2,1,2,3,2,4,5,9,70000,3500,10,25,0,0,0,0,3000,0
52,Elin_Priest4,Warrior4_frontline,1,2207,1,1,Elin_Priest4,110100485,wc_u_dwarf_priest,2,1,2,4,2,3,5,4,82000,3600,30,25,0,0,0,0,3000,0
52,Elin_Priest4,Warrior4_frontline,1,2207,1,1,Elin_Priest4,110100486,wc_u_dragonkin_priest,2,1,2,5,2,2,5,3,80000,3800,15,45,0,0,0,0,3000,0
53,Elin_Priest4,Warrior4_frontline,1,3301,0,0,Elin_Priest4,111149057,wc_u_dragonkin_guardian,3,1,3,3,3,3,3,1,118000,4800,30,45,0,0,0,0,0,0
53,Elin_Priest4,Warrior4_frontline,1,3301,0,0,Elin_Priest4,111149058,wc_u_dwarf_warrior,2,1,2,4,3,4,3,9,100000,7000,35,15,0,0,0,0,0,0
53,Elin_Priest4,Warrior4_frontline,1,3301,0,0,Elin_Priest4,111149059,wc_u_human_priest,1,1,1,2,2,2,2,10,65000,3400,10,20,0,0,0,0,3000,0
53,Elin_Priest4,Warrior4_frontline,1,3301,0,0,Elin_Priest4,111149060,wc_u_elf_priest,2,1,2,3,2,3,2,0,70000,3500,10,25,0,0,0,0,3000,0
53,Elin_Priest4,Warrior4_frontline,1,3301,0,0,Elin_Priest4,111149061,wc_u_dwarf_priest,2,1,2,4,2,4,2,7,82000,3600,30,25,0,0,0,0,3000,0
53,Elin_Priest4,Warrior4_frontline,1,3301,0,0,Elin_Priest4,111149062,wc_u_dragonkin_priest,2,1,2,5,2,5,2,3,80000,3800,15,45,0,0,0,0,3000,0
53,Elin_Priest4,Warrior4_frontline,1,3301,0,1,Warrior4_frontline,112197633,wc_u_human_warrior,2,1,2,2,3,5,4,4,98000,7200,25,15,3000,0,0,0,0,0
53,Elin_Priest4,Warrior4_frontline,1,3301,0,1,Warrior4_frontline,112197634,wc_u_dwarf_warrior,2,1,2,4,3,3,4,5,100000,7000,25,15,3000,0,0,0,0,0
53,Elin_Priest4,Warrior4_frontline,1,3301,0,1,Warrior4_frontline,112197635,wc_u_orc_warrior,1,1,1,5,3,2,4,8,95000,6400,20,15,3000,0,0,0,0,0
53,Elin_Priest4,Warrior4_frontline,1,3301,0,1,Warrior4_frontline,112197636,wc_u_halfling_warrior,1,1,1,6,3,1,4,2,76000,5400,20,10,3000,0,0,0,0,0
53,Elin_Priest4,Warrior4_frontline,1,3301,0,1,Warrior4_frontline,112197637,wc_u_dragonkin_guardian,3,1,3,3,3,4,4,6,118000,4800,30,30,0,0,0,0,0,0
53,Elin_Priest4,Warrior4_frontline,1,3301,0,1,Warrior4_frontline,112197638,wc_u_elf_mage,3,1,3,3,1,4,6,11,69000,4800,8,30,0,0,0,0,0,0
54,Elin_Priest4,Warrior4_frontline,1,3301,1,0,Warrior4_frontline,113246209,wc_u_human_warrior,2,1,2,2,3,2,3,1,98000,7200,25,15,3000,0,0,0,0,0
54,Elin_Priest4,Warrior4_frontline,1,3301,1,0,Warrior4_frontline,113246210,wc_u_dwarf_warrior,2,1,2,4,3,4,3,9,100000,7000,25,15,3000,0,0,0,0,0
54,Elin_Priest4,Warrior4_frontline,1,3301,1,0,Warrior4_frontline,113246211,wc_u_orc_warrior,1,1,1,5,3,5,3,10,95000,6400,20,15,3000,0,0,0,0,0
54,Elin_Priest4,Warrior4_frontline,1,3301,1,0,Warrior4_frontline,113246212,wc_u_halfling_warrior,1,1,1,6,3,6,3,0,76000,5400,20,10,3000,0,0,0,0,0
54,Elin_Priest4,Warrior4_frontline,1,3301,1,0,Warrior4_frontline,113246213,wc_u_dragonkin_guardian,3,1,3,3,3,3,3,7,118000,4800,30,30,0,0,0,0,0,0
54,Elin_Priest4,Warrior4_frontline,1,3301,1,0,Warrior4_frontline,113246214,wc_u_elf_mage,3,1,3,3,1,3,1,3,69000,4800,8,30,0,0,0,0,0,0
54,Elin_Priest4,Warrior4_frontline,1,3301,1,1,Elin_Priest4,114294785,wc_u_dragonkin_guardian,3,1,3,3,3,4,4,4,118000,4800,30,45,0,0,0,0,0,0
54,Elin_Priest4,Warrior4_frontline,1,3301,1,1,Elin_Priest4,114294786,wc_u_dwarf_warrior,2,1,2,4,3,3,4,5,100000,7000,35,15,0,0,0,0,0,0
54,Elin_Priest4,Warrior4_frontline,1,3301,1,1,Elin_Priest4,114294787,wc_u_human_priest,1,1,1,2,2,5,5,8,65000,3400,10,20,0,0,0,0,3000,0
54,Elin_Priest4,Warrior4_frontline,1,3301,1,1,Elin_Priest4,114294788,wc_u_elf_priest,2,1,2,3,2,4,5,2,70000,3500,10,25,0,0,0,0,3000,0
54,Elin_Priest4,Warrior4_frontline,1,3301,1,1,Elin_Priest4,114294789,wc_u_dwarf_priest,2,1,2,4,2,3,5,6,82000,3600,30,25,0,0,0,0,3000,0
54,Elin_Priest4,Warrior4_frontline,1,3301,1,1,Elin_Priest4,114294790,wc_u_dragonkin_priest,2,1,2,5,2,2,5,11,80000,3800,15,45,0,0,0,0,3000,0
55,Elin_Priest4,Warrior4_frontline,1,4409,0,0,Elin_Priest4,115343361,wc_u_dragonkin_guardian,3,1,3,3,3,3,3,2,118000,4800,30,45,0,0,0,0,0,0
55,Elin_Priest4,Warrior4_frontline,1,4409,0,0,Elin_Priest4,115343362,wc_u_dwarf_warrior,2,1,2,4,3,4,3,9,100000,7000,35,15,0,0,0,0,0,0
55,Elin_Priest4,Warrior4_frontline,1,4409,0,0,Elin_Priest4,115343363,wc_u_human_priest,1,1,1,2,2,2,2,3,65000,3400,10,20,0,0,0,0,3000,0
55,Elin_Priest4,Warrior4_frontline,1,4409,0,0,Elin_Priest4,115343364,wc_u_elf_priest,2,1,2,3,2,3,2,0,70000,3500,10,25,0,0,0,0,3000,0
55,Elin_Priest4,Warrior4_frontline,1,4409,0,0,Elin_Priest4,115343365,wc_u_dwarf_priest,2,1,2,4,2,4,2,5,82000,3600,30,25,0,0,0,0,3000,0
55,Elin_Priest4,Warrior4_frontline,1,4409,0,0,Elin_Priest4,115343366,wc_u_dragonkin_priest,2,1,2,5,2,5,2,10,80000,3800,15,45,0,0,0,0,3000,0
55,Elin_Priest4,Warrior4_frontline,1,4409,0,1,Warrior4_frontline,116391937,wc_u_human_warrior,2,1,2,2,3,5,4,7,98000,7200,25,15,3000,0,0,0,0,0
55,Elin_Priest4,Warrior4_frontline,1,4409,0,1,Warrior4_frontline,116391938,wc_u_dwarf_warrior,2,1,2,4,3,3,4,11,100000,7000,25,15,3000,0,0,0,0,0
55,Elin_Priest4,Warrior4_frontline,1,4409,0,1,Warrior4_frontline,116391939,wc_u_orc_warrior,1,1,1,5,3,2,4,1,95000,6400,20,15,3000,0,0,0,0,0
55,Elin_Priest4,Warrior4_frontline,1,4409,0,1,Warrior4_frontline,116391940,wc_u_halfling_warrior,1,1,1,6,3,1,4,4,76000,5400,20,10,3000,0,0,0,0,0
55,Elin_Priest4,Warrior4_frontline,1,4409,0,1,Warrior4_frontline,116391941,wc_u_dragonkin_guardian,3,1,3,3,3,4,4,8,118000,4800,30,30,0,0,0,0,0,0
55,Elin_Priest4,Warrior4_frontline,1,4409,0,1,Warrior4_frontline,116391942,wc_u_elf_mage,3,1,3,3,1,4,6,6,69000,4800,8,30,0,0,0,0,0,0
56,Elin_Priest4,Warrior4_frontline,1,4409,1,0,Warrior4_frontline,117440513,wc_u_human_warrior,2,1,2,2,3,2,3,2,98000,7200,25,15,3000,0,0,0,0,0
56,Elin_Priest4,Warrior4_frontline,1,4409,1,0,Warrior4_frontline,117440514,wc_u_dwarf_warrior,2,1,2,4,3,4,3,9,100000,7000,25,15,3000,0,0,0,0,0
56,Elin_Priest4,Warrior4_frontline,1,4409,1,0,Warrior4_frontline,117440515,wc_u_orc_warrior,1,1,1,5,3,5,3,3,95000,6400,20,15,3000,0,0,0,0,0
56,Elin_Priest4,Warrior4_frontline,1,4409,1,0,Warrior4_frontline,117440516,wc_u_halfling_warrior,1,1,1,6,3,6,3,0,76000,5400,20,10,3000,0,0,0,0,0
56,Elin_Priest4,Warrior4_frontline,1,4409,1,0,Warrior4_frontline,117440517,wc_u_dragonkin_guardian,3,1,3,3,3,3,3,5,118000,4800,30,30,0,0,0,0,0,0
56,Elin_Priest4,Warrior4_frontline,1,4409,1,0,Warrior4_frontline,117440518,wc_u_elf_mage,3,1,3,3,1,3,1,10,69000,4800,8,30,0,0,0,0,0,0
56,Elin_Priest4,Warrior4_frontline,1,4409,1,1,Elin_Priest4,118489089,wc_u_dragonkin_guardian,3,1,3,3,3,4,4,7,118000,4800,30,45,0,0,0,0,0,0
56,Elin_Priest4,Warrior4_frontline,1,4409,1,1,Elin_Priest4,118489090,wc_u_dwarf_warrior,2,1,2,4,3,3,4,11,100000,7000,35,15,0,0,0,0,0,0
56,Elin_Priest4,Warrior4_frontline,1,4409,1,1,Elin_Priest4,118489091,wc_u_human_priest,1,1,1,2,2,5,5,1,65000,3400,10,20,0,0,0,0,3000,0
56,Elin_Priest4,Warrior4_frontline,1,4409,1,1,Elin_Priest4,118489092,wc_u_elf_priest,2,1,2,3,2,4,5,4,70000,3500,10,25,0,0,0,0,3000,0
56,Elin_Priest4,Warrior4_frontline,1,4409,1,1,Elin_Priest4,118489093,wc_u_dwarf_priest,2,1,2,4,2,3,5,8,82000,3600,30,25,0,0,0,0,3000,0
56,Elin_Priest4,Warrior4_frontline,1,4409,1,1,Elin_Priest4,118489094,wc_u_dragonkin_priest,2,1,2,5,2,2,5,6,80000,3800,15,45,0,0,0,0,3000,0
57,Elin_Priest4,Warrior4_frontline,2,1103,0,0,Elin_Priest4,119537665,wc_u_dragonkin_guardian,3,3,9,3,3,3,3,4,212400,8640,30,45,0,0,0,0,0,0
57,Elin_Priest4,Warrior4_frontline,2,1103,0,0,Elin_Priest4,119537666,wc_u_dwarf_warrior,2,3,6,4,3,4,3,8,180000,12600,35,15,0,0,0,0,0,0
57,Elin_Priest4,Warrior4_frontline,2,1103,0,0,Elin_Priest4,119537667,wc_u_human_priest,1,3,3,2,2,2,2,9,117000,6120,10,20,0,0,0,0,3000,0
57,Elin_Priest4,Warrior4_frontline,2,1103,0,0,Elin_Priest4,119537668,wc_u_elf_priest,2,3,6,3,2,3,2,7,126000,6300,10,25,0,0,0,0,3000,0
57,Elin_Priest4,Warrior4_frontline,2,1103,0,0,Elin_Priest4,119537669,wc_u_dwarf_priest,2,3,6,4,2,4,2,0,147600,6480,30,25,0,0,0,0,3000,0
57,Elin_Priest4,Warrior4_frontline,2,1103,0,0,Elin_Priest4,119537670,wc_u_dragonkin_priest,2,3,6,5,2,5,2,6,144000,6840,15,45,0,0,0,0,3000,0
57,Elin_Priest4,Warrior4_frontline,2,1103,0,1,Warrior4_frontline,120586241,wc_u_human_warrior,2,3,6,2,3,5,4,1,176400,12960,25,15,3000,0,0,0,0,0
57,Elin_Priest4,Warrior4_frontline,2,1103,0,1,Warrior4_frontline,120586242,wc_u_dwarf_warrior,2,3,6,4,3,3,4,10,180000,12600,25,15,3000,0,0,0,0,0
57,Elin_Priest4,Warrior4_frontline,2,1103,0,1,Warrior4_frontline,120586243,wc_u_orc_warrior,1,3,3,5,3,2,4,3,171000,11520,20,15,3000,0,0,0,0,0
57,Elin_Priest4,Warrior4_frontline,2,1103,0,1,Warrior4_frontline,120586244,wc_u_halfling_warrior,1,3,3,6,3,1,4,11,136800,9720,20,10,3000,0,0,0,0,0
57,Elin_Priest4,Warrior4_frontline,2,1103,0,1,Warrior4_frontline,120586245,wc_u_dragonkin_guardian,3,3,9,3,3,4,4,2,212400,8640,30,30,0,0,0,0,0,0
57,Elin_Priest4,Warrior4_frontline,2,1103,0,1,Warrior4_frontline,120586246,wc_u_elf_mage,3,3,9,3,1,4,6,5,124200,8640,8,30,0,0,0,0,0,0
58,Elin_Priest4,Warrior4_frontline,2,1103,1,0,Warrior4_frontline,121634817,wc_u_human_warrior,2,3,6,2,3,2,3,4,176400,12960,25,15,3000,0,0,0,0,0
58,Elin_Priest4,Warrior4_frontline,2,1103,1,0,Warrior4_frontline,121634818,wc_u_dwarf_warrior,2,3,6,4,3,4,3,8,180000,12600,25,15,3000,0,0,0,0,0
58,Elin_Priest4,Warrior4_frontline,2,1103,1,0,Warrior4_frontline,121634819,wc_u_orc_warrior,1,3,3,5,3,5,3,9,171000,11520,20,15,3000,0,0,0,0,0
58,Elin_Priest4,Warrior4_frontline,2,1103,1,0,Warrior4_frontline,121634820,wc_u_halfling_warrior,1,3,3,6,3,6,3,7,136800,9720,20,10,3000,0,0,0,0,0
58,Elin_Priest4,Warrior4_frontline,2,1103,1,0,Warrior4_frontline,121634821,wc_u_dragonkin_guardian,3,3,9,3,3,3,3,0,212400,8640,30,30,0,0,0,0,0,0
58,Elin_Priest4,Warrior4_frontline,2,1103,1,0,Warrior4_frontline,121634822,wc_u_elf_mage,3,3,9,3,1,3,1,6,124200,8640,8,30,0,0,0,0,0,0
58,Elin_Priest4,Warrior4_frontline,2,1103,1,1,Elin_Priest4,122683393,wc_u_dragonkin_guardian,3,3,9,3,3,4,4,1,212400,8640,30,45,0,0,0,0,0,0
58,Elin_Priest4,Warrior4_frontline,2,1103,1,1,Elin_Priest4,122683394,wc_u_dwarf_warrior,2,3,6,4,3,3,4,10,180000,12600,35,15,0,0,0,0,0,0
58,Elin_Priest4,Warrior4_frontline,2,1103,1,1,Elin_Priest4,122683395,wc_u_human_priest,1,3,3,2,2,5,5,3,117000,6120,10,20,0,0,0,0,3000,0
58,Elin_Priest4,Warrior4_frontline,2,1103,1,1,Elin_Priest4,122683396,wc_u_elf_priest,2,3,6,3,2,4,5,11,126000,6300,10,25,0,0,0,0,3000,0
58,Elin_Priest4,Warrior4_frontline,2,1103,1,1,Elin_Priest4,122683397,wc_u_dwarf_priest,2,3,6,4,2,3,5,2,147600,6480,30,25,0,0,0,0,3000,0
58,Elin_Priest4,Warrior4_frontline,2,1103,1,1,Elin_Priest4,122683398,wc_u_dragonkin_priest,2,3,6,5,2,2,5,5,144000,6840,15,45,0,0,0,0,3000,0
59,Elin_Priest4,Warrior4_frontline,2,2207,0,0,Elin_Priest4,123731969,wc_u_dragonkin_guardian,3,3,9,3,3,3,3,7,212400,8640,30,45,0,0,0,0,0,0
59,Elin_Priest4,Warrior4_frontline,2,2207,0,0,Elin_Priest4,123731970,wc_u_dwarf_warrior,2,3,6,4,3,4,3,11,180000,12600,35,15,0,0,0,0,0,0
59,Elin_Priest4,Warrior4_frontline,2,2207,0,0,Elin_Priest4,123731971,wc_u_human_priest,1,3,3,2,2,2,2,5,117000,6120,10,20,0,0,0,0,3000,0
59,Elin_Priest4,Warrior4_frontline,2,2207,0,0,Elin_Priest4,123731972,wc_u_elf_priest,2,3,6,3,2,3,2,8,126000,6300,10,25,0,0,0,0,3000,0
59,Elin_Priest4,Warrior4_frontline,2,2207,0,0,Elin_Priest4,123731973,wc_u_dwarf_priest,2,3,6,4,2,4,2,1,147600,6480,30,25,0,0,0,0,3000,0
59,Elin_Priest4,Warrior4_frontline,2,2207,0,0,Elin_Priest4,123731974,wc_u_dragonkin_priest,2,3,6,5,2,5,2,0,144000,6840,15,45,0,0,0,0,3000,0
59,Elin_Priest4,Warrior4_frontline,2,2207,0,1,Warrior4_frontline,124780545,wc_u_human_warrior,2,3,6,2,3,5,4,10,176400,12960,25,15,3000,0,0,0,0,0
59,Elin_Priest4,Warrior4_frontline,2,2207,0,1,Warrior4_frontline,124780546,wc_u_dwarf_warrior,2,3,6,4,3,3,4,6,180000,12600,25,15,3000,0,0,0,0,0
59,Elin_Priest4,Warrior4_frontline,2,2207,0,1,Warrior4_frontline,124780547,wc_u_orc_warrior,1,3,3,5,3,2,4,2,171000,11520,20,15,3000,0,0,0,0,0
59,Elin_Priest4,Warrior4_frontline,2,2207,0,1,Warrior4_frontline,124780548,wc_u_halfling_warrior,1,3,3,6,3,1,4,9,136800,9720,20,10,3000,0,0,0,0,0
59,Elin_Priest4,Warrior4_frontline,2,2207,0,1,Warrior4_frontline,124780549,wc_u_dragonkin_guardian,3,3,9,3,3,4,4,4,212400,8640,30,30,0,0,0,0,0,0
59,Elin_Priest4,Warrior4_frontline,2,2207,0,1,Warrior4_frontline,124780550,wc_u_elf_mage,3,3,9,3,1,4,6,3,124200,8640,8,30,0,0,0,0,0,0
60,Elin_Priest4,Warrior4_frontline,2,2207,1,0,Warrior4_frontline,125829121,wc_u_human_warrior,2,3,6,2,3,2,3,7,176400,12960,25,15,3000,0,0,0,0,0
60,Elin_Priest4,Warrior4_frontline,2,2207,1,0,Warrior4_frontline,125829122,wc_u_dwarf_warrior,2,3,6,4,3,4,3,11,180000,12600,25,15,3000,0,0,0,0,0
60,Elin_Priest4,Warrior4_frontline,2,2207,1,0,Warrior4_frontline,125829123,wc_u_orc_warrior,1,3,3,5,3,5,3,5,171000,11520,20,15,3000,0,0,0,0,0
60,Elin_Priest4,Warrior4_frontline,2,2207,1,0,Warrior4_frontline,125829124,wc_u_halfling_warrior,1,3,3,6,3,6,3,8,136800,9720,20,10,3000,0,0,0,0,0
60,Elin_Priest4,Warrior4_frontline,2,2207,1,0,Warrior4_frontline,125829125,wc_u_dragonkin_guardian,3,3,9,3,3,3,3,1,212400,8640,30,30,0,0,0,0,0,0
60,Elin_Priest4,Warrior4_frontline,2,2207,1,0,Warrior4_frontline,125829126,wc_u_elf_mage,3,3,9,3,1,3,1,0,124200,8640,8,30,0,0,0,0,0,0
60,Elin_Priest4,Warrior4_frontline,2,2207,1,1,Elin_Priest4,126877697,wc_u_dragonkin_guardian,3,3,9,3,3,4,4,10,212400,8640,30,45,0,0,0,0,0,0
